domain,videoId,commentId,lang_bucket,lang_conf,sim_top1_aff,sim_top2_aff,sim_margin_aff,sent_model_id,emo_model_id,tox_model_id,sent_pos,sent_neg,sent_neu,sent_top_label,sent_top_score,sent_reason,tox_score,tox_top_label,tox_top_score,tox_reason,emo_top_label,emo_top_score,emo_entropy,score_ok,sim_top1_align,sim_top2_align,sim_margin_align,aligned_keep,valence,polarity,coupling_sim,coupling_margin,negativity,conflict_proxy,sarcasm_like,weight_sarcasm
indo,06NQJcjrKyg,Ugw9v_3tJFMDm0xyHlN4AaABAg.AF_35t89BwtAFbTD7S_yK5,other,0.2,0.6211498,0.40031964,0.22083014,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.056599538773298264,0.382162481546402,0.561238,neutral,0.561238,,0.046736110001802444,toxic,0.04673611,,neutral,0.8445615,2.699414,True,0.6211498,0.40031964,0.22083014,True,-0.3255629427731037,0.3255629427731037,0.6211497783660889,0.22083014249801636,0.33139073569327593,0.056465416969619715,0,1.0
indo,06NQJcjrKyg,UgxL1y8StOIdGT4RYc14AaABAg,id,1.0,0.6830268,0.4178187,0.2652081,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.04254257306456566,0.9470856189727783,0.010371835,negative,0.9470856,,0.07751334458589554,toxic,0.077513345,,happy,0.49632832,1.2913665,True,0.6830268,0.4178187,0.2652081,True,-0.9045430459082127,0.9045430459082127,0.6830267906188965,0.26520809531211853,0.47613576147705317,0.23203457469772698,0,1.0
indo,06NQJcjrKyg,UgyMG_YbyzyNy7JSUGF4AaABAg,id,1.0,0.6625541,0.47574562,0.18680847,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.003117705462500453,0.9958454966545105,0.0010367951,negative,0.9958455,,0.4996742904186249,toxic,0.4996743,,anger,0.88825566,0.45445842,True,0.6625541,0.47574562,0.18680847,True,-0.99272779119201,0.99272779119201,0.6625540852546692,0.18680846691131592,0.4981819477980025,0.37083875717397713,0,1.0
indo,06NQJcjrKyg,UgzIZFx7nTKMALojf6l4AaABAg,id,1.0,0.6413274,0.42612374,0.21520364,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0010030156699940562,0.9985961318016052,0.00040082322,negative,0.99859613,,0.17548130452632904,toxic,0.1754813,,anger,0.93074995,0.3376942,True,0.6413274,0.42612374,0.21520364,True,-0.9975931161316112,0.9975931161316112,0.6413273811340332,0.2152036428451538,0.4993982790329028,0.29281020971915317,0,1.0
indo,06NQJcjrKyg,Ugy7OEHeXzZaWZfFtu54AaABAg,id,1.0,0.6270689,0.46436787,0.16270101,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.43403923511505127,0.1946934014558792,0.37126735,positive,0.43403924,,0.12490275502204895,toxic,0.124902755,,happy,0.87052345,0.5596154,True,0.6270689,0.46436787,0.16270101,True,0.23934583365917206,0.23934583365917206,0.6270688772201538,0.16270101070404053,0.19016354158520699,0.025599890862804207,0,1.0
indo,06NQJcjrKyg,Ugx94fQN2qWP0jlFNYN4AaABAg,id,1.0,0.64730716,0.5004786,0.14682853,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.027028797194361687,0.9661064147949219,0.0068647945,negative,0.96610636,,0.1536552906036377,toxic,0.15365529,,anger,0.7474178,0.82396007,True,0.64730716,0.5004786,0.14682853,True,-0.9390776176005602,0.9390776176005602,0.6473071575164795,0.1468285322189331,0.48476940440014005,0.2625927661021686,0,1.0
indo,06NQJcjrKyg,UgyU6v2Ls1lNOsNJ6n54AaABAg,id,1.0,0.6491333,0.52837706,0.12075627,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.002151079010218382,0.9903414845466614,0.0075074504,negative,0.9903414,,0.47120362520217896,toxic,0.47120363,,anger,0.7041005,0.9006381,True,0.6491333,0.52837706,0.12075627,True,-0.988190405536443,0.988190405536443,0.6491333246231079,0.12075626850128174,0.49704760138411075,0.3613111849369211,0,1.0
indo,06NQJcjrKyg,UgyvHIVO1Ch6S5ubne94AaABAg,id,1.0,0.77097154,0.5305662,0.24040532,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.002545746508985758,0.9870631098747253,0.010391119,negative,0.9870631,,0.21847401559352875,toxic,0.21847402,,anger,0.55441594,1.1861719,True,0.77097154,0.5305662,0.24040532,True,-0.9845173633657396,0.9845173633657396,0.7709715366363525,0.24040532112121582,0.4961293408414349,0.29758056784754744,0,1.0
indo,06NQJcjrKyg,UgzJGncuOXQRL7OOFDZ4AaABAg,id,1.0,0.68649614,0.5465128,0.13998336,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.006345630157738924,0.9921660423278809,0.0014883219,negative,0.99216604,,0.4578651487827301,toxic,0.45786515,,fear,0.87096834,0.51436853,True,0.68649614,0.5465128,0.13998336,True,-0.9858204121701419,0.9858204121701419,0.6864961385726929,0.13998335599899292,0.4964551030425355,0.35675095452563643,0,1.0
indo,06NQJcjrKyg,Ugz0p-Dsm_S-KZLAU694AaABAg,id,1.0,0.7369677,0.5472581,0.1897096,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.00045468308962881565,0.998160719871521,0.0013846084,negative,0.99816066,,0.14347341656684875,toxic,0.14347342,,anger,0.70057124,0.95613754,True,0.7369677,0.5472581,0.1897096,True,-0.9977060367818922,0.9977060367818922,0.7369676828384399,0.1897096037864685,0.49942650919547305,0.28488544906511737,0,1.0
indo,06NQJcjrKyg,UgzWR0i383VYqg8Tnu54AaABAg,id,1.0,0.6787271,0.5093371,0.16938996,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.4026451110839844,0.5834236145019531,0.013931277,negative,0.5834236,,0.20605877041816711,toxic,0.20605877,,happy,0.74326974,0.88208073,True,0.6787271,0.5093371,0.16938996,True,-0.18077850341796875,0.18077850341796875,0.6787270903587341,0.16938996315002441,0.2951946258544922,0.03218056827249823,0,1.0
indo,06NQJcjrKyg,UgzDoUKwVhBRhq27qS54AaABAg,other,0.2,0.6266995,0.49627924,0.13042027,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.02122553065419197,0.7900757789611816,0.18869866,negative,0.79007584,,0.12689605355262756,toxic,0.12689605,,annoyance,0.37618074,3.0902693,True,0.6266995,0.49627924,0.13042027,True,-0.7688502483069897,0.7688502483069897,0.6266995072364807,0.1304202675819397,0.4422125620767474,0.19156964605300444,0,1.0
indo,06NQJcjrKyg,UgyNlWhMUTNsMoYrOV94AaABAg,id,1.0,0.620727,0.46047193,0.16025507,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0018031143117696047,0.997505247592926,0.0006916204,negative,0.99750525,,0.5750443935394287,toxic,0.5750444,,anger,0.9309752,0.3290977,True,0.620727,0.46047193,0.16025507,True,-0.9957021332811564,0.9957021332811564,0.620727002620697,0.1602550745010376,0.4989255333202891,0.3912262360152089,0,1.0
indo,06NQJcjrKyg,UgwvQhM8-BhIoTEwVPV4AaABAg,id,1.0,0.6157943,0.35915923,0.25663507,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.000311246607452631,0.9992035627365112,0.0004852136,negative,0.9992035,,0.32987675070762634,toxic,0.32987675,,anger,0.97883224,0.12932794,True,0.6157943,0.35915923,0.25663507,True,-0.9988923161290586,0.9988923161290586,0.61579430103302,0.25663506984710693,0.49972307903226465,0.3319169855055332,0,1.0
indo,06NQJcjrKyg,Ugz-Ux-PIi3fncUMMXt4AaABAg,id,1.0,0.6693829,0.4813555,0.18802744,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0004367443034425378,0.9988653063774109,0.0006979227,negative,0.99886537,,0.17799173295497894,toxic,0.17799173,,anger,0.86876076,0.50986546,True,0.6693829,0.4813555,0.18802744,True,-0.9984285620739684,0.9984285620739684,0.6693829298019409,0.18802744150161743,0.4996071405184921,0.29380411902572506,0,1.0
indo,06NQJcjrKyg,UgwQxXHFo-r2YxlA5-14AaABAg,id,1.0,0.6152799,0.48222196,0.13305795,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.000885703251697123,0.9978665709495544,0.0012477348,negative,0.9978666,,0.1445765495300293,toxic,0.14457655,,anger,0.7447217,0.87413895,True,0.6152799,0.48222196,0.13305795,True,-0.9969808676978573,0.9969808676978573,0.6152799129486084,0.13305795192718506,0.49924521692446433,0.2848495809949242,0,1.0
indo,06NQJcjrKyg,UgzyEqZotxTI4tm_Pg14AaABAg,id,1.0,0.67990506,0.46401644,0.21588862,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.002881305292248726,0.9959383606910706,0.0011803249,negative,0.9959384,,0.1555001586675644,toxic,0.15550016,,anger,0.9220364,0.35485947,True,0.67990506,0.46401644,0.21588862,True,-0.9930570553988218,0.9930570553988218,0.6799050569534302,0.2158886194229126,0.49826426384970546,0.2858735371067833,0,1.0
indo,06NQJcjrKyg,Ugy-tu6UDbgCc2x1sHt4AaABAg,id,1.0,0.6309212,0.5090068,0.12191439,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.00042229756945744157,0.9992181658744812,0.00035954255,negative,0.9992181,,0.3005029261112213,toxic,0.30050293,,anger,0.95224845,0.24704555,True,0.6309212,0.5090068,0.12191439,True,-0.9987958683050238,0.9987958683050238,0.6309211850166321,0.12191438674926758,0.49969896707625594,0.3245387259358141,0,1.0
indo,06NQJcjrKyg,UgyDJLiuz9zkKKU83p94AaABAg,id,1.0,0.6445598,0.51638424,0.12817556,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.16898691654205322,0.8184410929679871,0.012571974,negative,0.8184411,,0.08703402429819107,toxic,0.087034024,,fear,0.61989164,1.0174204,True,0.6445598,0.51638424,0.12817556,True,-0.6494541764259338,0.6494541764259338,0.6445598006248474,0.1281755566596985,0.41236354410648346,0.145559957335153,0,1.0
indo,06NQJcjrKyg,UgydkStZoq3HscIf9Wd4AaABAg,id,0.9852941176470589,0.62003773,0.45108488,0.16895285,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.5816096067428589,0.39319780468940735,0.02519258,positive,0.5816096,,0.21991822123527527,toxic,0.21991822,,anger,0.7813742,0.7914695,True,0.62003773,0.45108488,0.16895285,True,0.18841180205345154,0.18841180205345154,0.6200377345085144,0.1689528524875641,0.20289704948663712,0.02331763809487974,0,1.0
indo,06NQJcjrKyg,UgxKQq5TRepw_x2yBgR4AaABAg,id,1.0,0.6736196,0.44260603,0.2310136,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.025141358375549316,0.9697746634483337,0.0050839917,negative,0.96977466,,0.1625010222196579,toxic,0.16250102,,anger,0.4460571,1.2173417,True,0.6736196,0.44260603,0.2310136,True,-0.9446333050727844,0.9446333050727844,0.6736196279525757,0.23101359605789185,0.4861583262681961,0.26693426739413023,0,1.0
indo,06NQJcjrKyg,UgxPKDkBUvVPHqy7waR4AaABAg,id,1.0,0.6948026,0.5611844,0.13361818,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0002663681807462126,0.9987645745277405,0.0009690416,negative,0.99876463,,0.14450711011886597,toxic,0.14450711,,anger,0.948984,0.2688157,True,0.6948026,0.5611844,0.13361818,True,-0.9984982063469943,0.9984982063469943,0.6948025822639465,0.13361817598342896,0.49962455158674857,0.28548254512494603,0,1.0
indo,NHZDl57Yr5I,UgxtfgNqTC-h3PmCcvt4AaABAg.9yB-NZg6IjN9yC7YCNKVHt,id,1.0,0.79655814,0.5528555,0.24370265,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0010757028358057141,0.9982913732528687,0.0006329368,negative,0.9982913,,0.4601097106933594,toxic,0.4601097,,anger,0.961936,0.20824808,True,0.79655814,0.5528555,0.24370265,True,-0.9972156704170629,0.9972156704170629,0.796558141708374,0.24370265007019043,0.49930391760426573,0.3635043076111236,1,0.5
indo,NHZDl57Yr5I,UgyW39-UqVVgTl2zWPp4AaABAg,other,0.2,0.6279744,0.4834513,0.14452308,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.8532688021659851,0.023560596629977226,0.12317061,positive,0.85326874,,0.16621243953704834,toxic,0.16621244,,caring,0.106578976,3.3111615,True,0.6279744,0.4834513,0.14452308,True,0.8297082055360079,0.8297082055360079,0.6279743909835815,0.14452308416366577,0.04257294861599803,0.020597133772864245,0,1.0
indo,NHZDl57Yr5I,UgxCV39rl_aSeU_bbtR4AaABAg,id,1.0,0.6688889,0.55124646,0.11764246,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.8784424662590027,0.08355802297592163,0.037999544,positive,0.87844247,,0.3279273808002472,toxic,0.32792738,,anger,0.42984265,1.1757085,True,0.6688889,0.55124646,0.11764246,True,0.794884443283081,0.794884443283081,0.6688889265060425,0.11764246225357056,0.051278889179229736,0.027063685400176212,0,1.0
indo,NHZDl57Yr5I,Ugxst0fvaJqgARcZsEV4AaABAg,id,1.0,0.7333281,0.54784536,0.18548274,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.001272607478313148,0.9956403970718384,0.0030869776,negative,0.9956404,,0.0664745569229126,toxic,0.06647456,,anger,0.81771886,0.66443145,True,0.7333281,0.54784536,0.18548274,True,-0.9943677895935252,0.9943677895935252,0.733328104019165,0.18548274040222168,0.4985919473983813,0.2643703896298585,0,1.0
indo,NHZDl57Yr5I,Ugy1la9o6C2fiXYlHvh4AaABAg,id,1.0,0.8383937,0.64912945,0.18926424,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.6237736344337463,0.17182250320911407,0.20440389,positive,0.62377363,,0.0311140026897192,toxic,0.031114003,,happy,0.8453411,0.60535926,True,0.8383937,0.64912945,0.18926424,True,0.45195113122463226,0.45195113122463226,0.8383936882019043,0.1892642378807068,0.13701221719384193,0.03192474677212838,0,1.0
indo,NHZDl57Yr5I,UgyJXoD_xBroNKOJY5F4AaABAg,id,1.0,0.7884699,0.6021719,0.18629801,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.007036707829684019,0.9813703894615173,0.011592915,negative,0.9813704,,0.30163314938545227,toxic,0.30163315,,anger,0.93587106,0.32009894,True,0.7884699,0.6021719,0.18629801,True,-0.9743336816318333,0.9743336816318333,0.7884699106216431,0.18629801273345947,0.49358342040795833,0.3129874212575397,0,1.0
indo,NHZDl57Yr5I,UgwL5u-RnCJ4j87_g2x4AaABAg,other,0.0,0.70510733,0.5417403,0.16336703,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.057725291699171066,0.7711575031280518,0.17111719,negative,0.7711575,,0.7510734796524048,toxic,0.7510735,,caring,0.1065571,3.309237,True,0.70510733,0.5417403,0.16336703,True,-0.7134322114288807,0.7134322114288807,0.7051073312759399,0.16336703300476074,0.4283580528572202,0.2675679088868533,0,1.0
indo,NHZDl57Yr5I,UgyXYxPPDbpdoXHX0kl4AaABAg,other,0.2,0.7259969,0.5908034,0.13519353,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.27909791469573975,0.4425281286239624,0.27837393,negative,0.44252816,,0.059592485427856445,toxic,0.059592485,,neutral,0.9517328,2.6122012,True,0.7259969,0.5908034,0.13519353,True,-0.16343021392822266,0.16343021392822266,0.7259969115257263,0.13519352674484253,0.29085755348205566,0.025183817875051133,0,1.0
indo,NHZDl57Yr5I,Ugzx7BeKW-djphtblcl4AaABAg,other,0.2,0.7687998,0.62636197,0.14243782,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.2708253562450409,0.3691987693309784,0.3599759,negative,0.36919877,,0.34449881315231323,toxic,0.3444988,,neutral,0.9329955,2.6296446,True,0.7687998,0.62636197,0.14243782,True,-0.0983734130859375,0.0983734130859375,0.7687997817993164,0.14243781566619873,0.2745933532714844,0.018159261711374587,0,1.0
indo,NHZDl57Yr5I,UgwpUCqSkWNs2I7JSO54AaABAg,other,0.2,0.73705053,0.5866338,0.15041673,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.8530599474906921,0.015984229743480682,0.13095585,positive,0.8530599,,0.054902106523513794,toxic,0.054902107,,neutral,0.5093803,2.996391,True,0.73705053,0.5866338,0.15041673,True,0.8370757177472115,0.8370757177472115,0.7370505332946777,0.15041673183441162,0.040731070563197136,0.017983438453066432,0,1.0
indo,NHZDl57Yr5I,Ugwn2CavpKp69WFcPNJ4AaABAg.9yAiel8-r6a9yBlIRJJssd,other,0.2,0.65547925,0.5253432,0.13013607,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.6552668213844299,0.06002810224890709,0.2847051,positive,0.6552668,,0.285662442445755,toxic,0.28566244,,neutral,0.94837916,2.6146913,True,0.65547925,0.5253432,0.13013607,True,0.5952387191355228,0.5952387191355228,0.6554792523384094,0.13013607263565063,0.10119032021611929,0.038719265059930716,0,1.0
indo,NHZDl57Yr5I,UgxGJT7HESdPNvDvD714AaABAg.9yD5SLbeywV9yGYei8J32P,other,0.2,0.64905185,0.452362,0.19668984,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.195638969540596,0.40645506978034973,0.39790598,negative,0.40645504,,0.04721731320023537,toxic,0.047217313,,neutral,0.94851524,2.6140077,True,0.64905185,0.452362,0.19668984,True,-0.21081610023975372,0.21081610023975372,0.6490518450737,0.19668984413146973,0.30270402505993843,0.033414024682246565,0,1.0
indo,NHZDl57Yr5I,Ugx57In_M3b5UgwIz3J4AaABAg,other,0.2,0.63390553,0.51570666,0.11819887,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.8018219470977783,0.041784435510635376,0.1563936,positive,0.80182195,,0.09134647995233536,toxic,0.09134648,,annoyance,0.83685344,2.7104409,True,0.63390553,0.51570666,0.11819887,True,0.7600375115871429,0.7600375115871429,0.6339055299758911,0.11819887161254883,0.059990622103214264,0.024880038571948346,0,1.0
indo,NHZDl57Yr5I,Ugy1EyvQP35I3teA2lp4AaABAg.9yB2OqQEfNZ9yB70qldXz8,id,1.0,0.7415522,0.6128006,0.12875158,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0032889810390770435,0.9949363470077515,0.0017746564,negative,0.99493635,,0.26642370223999023,toxic,0.2664237,,anger,0.937732,0.30033198,True,0.7415522,0.6128006,0.12875158,True,-0.9916473659686744,0.9916473659686744,0.7415521740913391,0.12875157594680786,0.4979118414921686,0.31265022966037254,0,1.0
indo,NHZDl57Yr5I,UgxCR2VOEpnfqTNTNf54AaABAg,other,0.2,0.67301357,0.51500845,0.15800512,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.30891555547714233,0.31776413321495056,0.37332034,neutral,0.37332034,,0.10900548845529556,toxic,0.10900549,,caring,0.9364551,2.6341536,True,0.67301357,0.51500845,0.15800512,True,-0.008848577737808228,0.008848577737808228,0.6730135679244995,0.15800511837005615,0.25221214443445206,0.0012374941803395161,0,1.0
indo,NHZDl57Yr5I,Ugy7-dcklqEAWphba7d4AaABAg,id,1.0,0.65686345,0.45237085,0.2044926,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.7519274353981018,0.2412535399198532,0.0068190154,positive,0.75192744,,0.38218846917152405,toxic,0.38218847,,sadness,0.5032756,1.2063415,True,0.65686345,0.45237085,0.2044926,True,0.5106738954782486,0.5106738954782486,0.6568634510040283,0.20449259877204895,0.12233152613043785,0.0431737052168068,0,1.0
indo,NHZDl57Yr5I,UgyV7CRgXtj7aCco8Cx4AaABAg,id,1.0,0.6907842,0.4578246,0.23295963,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.8862811326980591,0.05248307064175606,0.0612358,positive,0.8862811,,0.3542042374610901,toxic,0.35420424,,happy,0.7745265,0.7832905,True,0.6907842,0.4578246,0.23295963,True,0.833798062056303,0.833798062056303,0.690784215927124,0.23295962810516357,0.041550484485924244,0.023458008874298792,0,1.0
indo,NHZDl57Yr5I,Ugw6MrJCBonnqJKrxA54AaABAg,other,0.2,0.67450035,0.53118426,0.14331609,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.5268980860710144,0.10617880523204803,0.36692312,positive,0.5268981,,0.10288165509700775,toxic,0.102881655,,optimism,0.7803917,2.670348,True,0.67450035,0.53118426,0.14331609,True,0.42071928083896637,0.42071928083896637,0.6745003461837769,0.1433160901069641,0.1448201797902584,0.03359854070651142,0,1.0
indo,NHZDl57Yr5I,UgxKR1FDq18sklDtpzN4AaABAg,other,0.2,0.80847895,0.60510325,0.2033757,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.7599179744720459,0.07263106107711792,0.167451,positive,0.7599179,,0.11368419975042343,toxic,0.1136842,,disappointment,0.15534486,3.293427,True,0.80847895,0.60510325,0.2033757,True,0.687286913394928,0.687286913394928,0.8084789514541626,0.2033756971359253,0.078178271651268,0.029919628864595364,0,1.0
indo,NHZDl57Yr5I,UgwFser_5q77Y_HafS94AaABAg,other,0.2,0.6786463,0.48916286,0.18948346,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.8664258718490601,0.029036181047558784,0.10453798,positive,0.8664259,,0.30098000168800354,toxic,0.30098,,approval,0.087292105,3.312793,True,0.6786463,0.48916286,0.18948346,True,0.8373896908015013,0.8373896908015013,0.6786463260650635,0.18948346376419067,0.04065257729962468,0.022144012570698753,0,1.0
indo,NHZDl57Yr5I,UgxLcblXZedcbFuLZ_l4AaABAg.9yB8MmK7q699yE_PQw7aLM,id,1.0,0.72353303,0.50997645,0.21355659,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.28110605478286743,0.6988681554794312,0.020025771,negative,0.69886816,,0.2426428496837616,toxic,0.24264285,,anger,0.6612651,1.0552384,True,0.72353303,0.50997645,0.21355659,True,-0.4177621006965637,0.4177621006965637,0.723533034324646,0.21355658769607544,0.35444052517414093,0.0920001931677952,0,1.0
indo,NHZDl57Yr5I,UgxJT4eRGpzvrhsagfZ4AaABAg,other,0.2,0.64167356,0.45813808,0.18353549,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.27655157446861267,0.48964622616767883,0.2338022,negative,0.4896462,,0.5250620245933533,toxic,0.525062,,neutral,0.94120014,2.6233037,True,0.64167356,0.45813808,0.18353549,True,-0.21309465169906616,0.21309465169906616,0.6416735649108887,0.18353548645973206,0.30327366292476654,0.04927932582301816,0,1.0
indo,NHZDl57Yr5I,UgyZs_fARYo8lg9MA_t4AaABAg,id,0.5,0.7666135,0.57309043,0.19352305,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.7783830165863037,0.18500208854675293,0.036614884,positive,0.7783831,,0.705298125743866,toxic,0.7052981,,happy,0.54406637,1.2516239,True,0.7666135,0.57309043,0.19352305,True,0.5933809280395508,0.5933809280395508,0.7666134834289551,0.19352304935455322,0.1016547679901123,0.051431791958119304,0,1.0
indo,NHZDl57Yr5I,Ugx9XNr2N8M_97WRGg94AaABAg,id,1.0,0.73828506,0.49850383,0.23978123,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0007663994911126792,0.9977567791938782,0.0014768039,negative,0.9977568,,0.21295855939388275,toxic,0.21295856,,fear,0.8246933,0.5599397,True,0.73828506,0.49850383,0.23978123,True,-0.9969903797027655,0.9969903797027655,0.7382850646972656,0.2397812306880951,0.4992475949256914,0.30187205893012775,0,1.0
indo,NHZDl57Yr5I,Ugysk5Ahf0GbWS9Hodh4AaABAg,other,0.2,0.6789207,0.5237096,0.15521109,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.81454998254776,0.028524184599518776,0.15692583,positive,0.81455,,0.0455184206366539,toxic,0.04551842,,neutral,0.9434033,2.6179712,True,0.6789207,0.5237096,0.15521109,True,0.7860257979482412,0.7860257979482412,0.6789206862449646,0.15521109104156494,0.05349355051293969,0.021980618951665233,0,1.0
